what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921076110
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921077307
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921077762
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921082689
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1331921087301
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1331921087842
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331921091485
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921091875
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921092709
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1331921093130
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331921097279
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921097667
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921102401
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deleteNextWord",1331921107745
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1331921110992
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1331921111143
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331921111795
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921112112
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921113459
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1331921113863
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1331921114034
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1331921114181
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1331921114515
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1331921114825
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1331921116236
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331921116688
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921117227
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921139370
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1331921146325
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331921146532
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921146932
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921150412
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1331921155586
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331921155915
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921156310
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921160076
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1331921163153
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1331921163304
no handler,command,org.eclipse.datatools.sqltools.result.ui,,"org.eclipse.datatools.sqltools.result.removeAllInstances",1331921164295
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331921164774
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921165148
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921169038
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1331921170959
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331921171691
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921172053
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921174402
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1331921179152
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1331921180092
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331921180332
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921183806
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921185976
no handler,command,org.eclipse.datatools.sqltools.result.ui,,"org.eclipse.datatools.sqltools.result.removeAllInstances",1331921188259
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1331921189180
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1331921190143
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331921190632
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921190993
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921194430
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1331921195220
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331921196435
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921197147
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921198165
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921199647
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921217119
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1331921223367
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1331921223549
no handler,command,org.eclipse.datatools.sqltools.result.ui,,"org.eclipse.datatools.sqltools.result.removeAllInstances",1331921224653
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1331921225410
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1331921226298
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331921228349
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921229319
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921234020
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1331921235644
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331921235854
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921236252
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921237610
no handler,command,org.eclipse.datatools.sqltools.result.ui,,"org.eclipse.datatools.sqltools.result.removeAllInstances",1331921238833
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1331921240100
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1331921241440
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331921242341
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921244366
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921245490
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1331921248024
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331921253971
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921254340
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921256307
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1331921257544
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331921258214
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921258896
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921260969
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1331921262070
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331921263095
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1331921263626
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1331921263684
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1331921264339
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1331921265291
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331921265381
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921265747
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921268423
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1331921269466
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331921274526
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331921275076
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921275502
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921276653
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1331921277292
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1331921277430
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331921277596
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921277983
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921281892
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921297709
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921351232
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331921357219
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921358191
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921362873
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1331921365321
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1331921365486
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921367936
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921376532
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1331921381338
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331921384251
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331921384858
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921385244
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921388663
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1331921390800
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1331921390938
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1331921391905
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1331921393495
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331921393849
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921394208
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921405030
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921407901
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921408757
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1331921415088
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331921419235
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921419596
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921420749
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921422066
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921430876
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.scroll.lineUp",1331921432398
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1331921433016
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331921433230
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921433694
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921435940
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1331921437141
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1331921438201
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1331921438384
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1331921438549
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1331921438659
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331921438815
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921439157
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921471663
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331921483471
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921483766
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921495700
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1331921500421
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1331921500637
no handler,command,org.eclipse.datatools.sqltools.result.ui,,"org.eclipse.datatools.sqltools.result.removeAllInstances",1331921500932
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1331921500965
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1331921501744
no handler,command,org.eclipse.datatools.sqltools.result.ui,,"org.eclipse.datatools.sqltools.result.removeAllInstances",1331921502649
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331921503186
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921503556
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921507053
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1331921507973
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1331921508779
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1331921509794
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1331921510705
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331921511321
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921511635
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921513767
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1331921514631
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331921514821
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921515158
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921534321
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1331921537140
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921537935
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331921540023
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1331921577563
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1331921577711
no handler,command,org.eclipse.datatools.sqltools.result.ui,,"org.eclipse.datatools.sqltools.result.removeAllInstances",1331921580511
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1331921581258
