what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331918117955
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1331918118360
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1331918118518
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1331918118683
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1331918118841
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1331918119043
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1331918120176
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331918123239
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1331918123681
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331918124008
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331918125346
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1331918125512
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1331918127845
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331918128661
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331918133531
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331918136023
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331918136537
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331918136945
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331918138370
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1331918140019
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331918141654
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331918142004
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331918143777
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1331918144408
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1331918144697
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1331918145849
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deleteNextWord",1331918147361
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331918148013
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331918148371
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331918150508
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1331918151627
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331918153058
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331918153522
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331918154605
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1331918155339
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1331918155763
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331918155943
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331918156310
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331920413097
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331920414849
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331920416277
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331920416805
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331920419806
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1331920424236
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1331920424405
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1331920425093
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331920431046
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331920431457
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331920491871
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331920493708
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331920495075
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1331920500626
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1331920507262
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1331920507693
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1331920509314
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1331920512713
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1331920514493
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331920514673
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.textStart",1331920516080
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1331920516328
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331920516373
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331920520948
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1331920521576
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1331920521749
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1331920522026
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1331920523263
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331920524086
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331920524498
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331920530176
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1331920534142
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1331920534318
no handler,command,org.eclipse.datatools.sqltools.result.ui,,"org.eclipse.datatools.sqltools.result.removeAllInstances",1331920535190
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1331920536188
no handler,command,org.eclipse.datatools.sqltools.result.ui,,"org.eclipse.datatools.sqltools.result.removeAllInstances",1331920537502
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331920537913
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331920538334
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331920540423
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1331920541164
