what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331924820835
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331924821130
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331924823233
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1331924825068
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331924825922
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331924826209
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331924829900
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331924830454
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331924831431
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1331924833294
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1331924833643
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331924834418
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331924834766
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331924836408
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1331924837266
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1331924837757
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331924838784
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331924839089
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331924848907
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1331924849045
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1331924849965
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331924850369
